city_id,country,state,city,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52
1779,Netherlands,Flevoland,Almere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34638,2,NA,NA,NA,NA,8,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,9,NA
1918,Poland,Silesian Voivodeship,Zabrze,6,4,2,NA,1,1,3,NA,NA,NA,7,1,NA,623,524,NA,546,511,NA,11,506,120,8,12,79,44,74,72,21826,1,33,8,5,9,4,3,3,1,1,4,28,12,NA,46,8,3,1,549,NA,31,4,21
1854,Netherlands,Groningen,Groningen,54,36,15,3,12,9,21,6,6,3,27,9,3,5073,3075,576,3105,2262,441,84,1326,330,27,54,324,111,381,477,97875,3,234,156,15,42,15,12,9,3,9,69,147,72,231,231,33,15,15,2064,NA,114,27,228
2513,Turkey,Kirikkale,Kirikkale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,116,NA,NA,NA,NA,NA,1,8,7,NA,NA,4,NA,7,6,2484,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517,Canada,Saskatchewan,Regina,36,21,21,3,6,3,21,9,6,6,48,3,6,3954,2499,669,3207,2319,441,120,888,573,24,51,129,96,207,198,67533,3,168,48,9,30,15,9,9,6,6,51,99,63,219,159,15,9,12,1323,NA,90,30,153
1075,United States Of America,Michigan,Grand Rapids,19,11,3,NA,3,4,7,3,1,2,12,2,1,1766,1295,166,1073,941,102,60,234,92,12,32,43,81,82,128,27634,NA,46,44,5,NA,NA,4,4,3,2,20,48,22,141,80,12,5,5,425,NA,71,8,107
2437,Colombia,Santander Department,Barrancabermeja,104,76,8,4,16,4,28,12,4,8,76,8,12,1932,944,788,1340,740,428,20,2464,576,68,28,284,492,492,372,110916,NA,532,84,60,84,16,28,28,8,20,28,108,48,148,296,40,8,8,3440,NA,136,8,48
2529,United States Of America,Utah,Salt Lake City,36,20,10,2,10,6,14,6,4,4,30,4,4,4838,3110,408,3274,2178,364,92,500,394,38,60,116,120,208,276,69756,NA,172,48,12,64,22,8,10,8,2,58,108,52,202,180,26,14,14,1158,NA,52,20,148
843,Israel,Center District,Netanya,75,55,20,4,12,4,36,11,4,9,62,8,4,6490,4774,1059,4342,3401,738,80,2061,541,21,61,437,240,501,646,168744,8,278,NA,30,29,36,35,18,4,14,56,180,97,329,297,50,16,32,2715,NA,294,39,282
588,Malaysia,Selangor,Shah Alam,8,11,3,5,2,NA,14,5,1,5,36,1,NA,1623,1159,169,814,628,456,99,1462,196,8,6,200,116,210,142,109829,NA,92,6,22,16,9,4,6,2,2,12,52,17,119,141,28,6,17,912,NA,111,8,30
598,United Kingdom Of Great Britain And Northern Ireland,England,Newcastle Upon Tyne,40,26,13,3,11,8,12,4,1,6,32,8,NA,7993,3401,888,3518,2669,450,99,1370,288,18,50,214,139,220,170,76855,5,271,34,12,20,8,4,8,6,4,42,129,91,348,170,26,8,12,1142,NA,72,54,NA
2690,United Kingdom Of Great Britain And Northern Ireland,England,Northampton,42,27,15,3,9,6,18,9,3,3,42,6,3,5265,3714,504,3624,3324,891,84,1365,339,27,42,222,132,279,270,77403,3,189,NA,15,NA,NA,3,9,6,3,60,135,72,375,213,27,12,15,2400,NA,180,36,NA
316,Brazil,State Of São Paulo,Santa Bárbara D'oeste,12,15,3,NA,6,NA,9,3,NA,NA,21,3,NA,1023,711,306,567,630,258,48,897,291,9,9,93,96,201,117,47757,NA,126,42,9,21,6,6,6,3,NA,15,51,21,45,87,15,3,3,1446,NA,63,3,147
2212,Austria,Upper Austria,Linz,11,8,7,1,3,1,3,2,1,1,8,1,1,1077,1024,603,NA,NA,NA,23,466,175,NA,15,22,40,58,NA,NA,1,21,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
243,Saudi Arabia,Al Madinah Province,Yanbu’ Al-Bahr,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1570,Spain,Murcia,Cartagena,45,24,9,3,6,3,24,6,NA,NA,27,3,NA,2763,2034,432,1995,1446,378,111,1242,219,12,33,264,105,222,252,79794,3,63,48,NA,12,12,6,NA,NA,NA,33,78,48,NA,153,21,6,9,NA,NA,120,15,201
360,Italy,Lombardy,Brescia,14,9,5,1,3,2,8,2,1,1,7,2,1,911,716,200,754,497,147,29,464,NA,NA,NA,NA,NA,89,NA,NA,1,54,23,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,6,94
2330,Mexico,Guerrero,Chilpancingo,8,5,3,1,2,1,3,2,1,1,12,1,NA,485,347,42,341,187,45,23,NA,100,4,2,53,40,65,56,18836,1,15,6,7,8,3,2,4,1,1,10,8,7,39,32,5,3,1,NA,NA,18,3,22
1800,Spain,Andalusia,Jerez De La Frontera,24,18,8,2,4,2,14,2,2,2,18,2,2,1836,1270,238,1214,822,184,74,690,210,12,20,160,56,150,150,49170,2,72,30,12,18,8,6,6,2,4,24,60,32,108,86,16,4,6,912,NA,78,10,126
2207,United Kingdom Of Great Britain And Northern Ireland,England,Portsmouth,51,24,15,3,9,12,15,NA,NA,6,27,6,3,5256,5313,510,2871,4815,360,99,1182,279,27,42,291,132,246,261,79098,3,234,36,18,30,9,6,15,6,6,60,105,75,267,237,27,12,18,1989,NA,108,42,330
1819,United States Of America,Florida,Tallahassee,60,36,16,4,16,16,20,12,4,20,48,8,4,6476,5188,888,4624,3392,596,212,1084,296,48,108,168,220,424,376,124508,NA,148,56,32,76,28,16,20,12,4,84,168,120,288,284,36,20,24,1852,NA,132,28,512
2462,United States Of America,Alabama,Huntsville,67,38,13,NA,15,12,27,11,4,19,78,7,8,6977,4681,812,3919,2837,309,218,1099,471,39,48,172,135,330,381,84209,NA,105,78,15,60,15,12,15,9,3,54,183,102,465,296,45,20,22,1377,NA,133,27,438
1895,India,Tamil Nadu,Vellore,2,3,2,NA,NA,NA,1,1,NA,1,7,NA,NA,273,NA,NA,200,277,49,7,383,175,3,6,NA,11,NA,NA,NA,NA,10,NA,3,3,NA,NA,2,2,NA,4,7,3,NA,16,8,1,2,557,NA,11,1,5
1019,Belgium,Wal,Liège,78,36,24,3,15,8,23,9,5,4,32,8,4,3905,2951,649,2771,2012,580,163,1813,488,41,44,384,219,422,501,111553,4,180,81,32,48,24,15,14,8,8,76,201,78,287,278,33,9,14,2231,NA,149,35,120
2314,United Kingdom Of Great Britain And Northern Ireland,England,Luton,42,21,NA,NA,9,6,NA,6,3,NA,NA,6,3,NA,8529,546,3315,3891,1338,81,NA,261,27,36,225,132,291,237,NA,3,228,87,12,39,12,6,18,6,3,42,129,81,NA,NA,36,12,15,1983,NA,162,36,501
2098,Mexico,Veracruz,Poza Rica,8,8,3,1,2,1,2,1,1,1,19,1,1,782,512,188,512,280,102,35,345,128,NA,4,NA,NA,81,55,19621,1,48,9,NA,6,NA,NA,NA,NA,NA,15,13,10,53,29,14,NA,2,666,NA,38,3,32
1321,India,Madhya Pradesh,Singrauli,3,3,1,NA,NA,NA,2,1,NA,2,10,NA,NA,224,185,30,162,127,19,8,410,115,3,6,25,25,34,23,11099,1,17,NA,2,1,3,1,2,1,NA,2,9,4,11,23,5,NA,1,587,NA,11,2,5
1483,United Kingdom Of Great Britain And Northern Ireland,England,Preston,16,6,3,1,3,2,5,2,NA,2,12,2,NA,1648,1685,163,1728,657,NA,31,436,144,6,13,87,NA,83,83,27346,1,74,14,NA,NA,NA,2,NA,NA,NA,13,51,28,NA,NA,NA,NA,5,604,NA,36,NA,NA
157,Spain,Cantabria,Santander,50,24,10,2,6,2,16,2,2,2,22,4,2,2428,1598,296,1808,1188,168,48,900,182,16,24,202,62,198,182,64414,2,66,50,12,18,8,4,6,2,2,46,72,36,156,100,20,4,8,1000,NA,128,12,162
386,Cyprus,Limassol,Limassol,36,18,8,4,8,4,14,4,2,2,16,4,2,4996,2940,576,3314,1932,328,60,922,280,22,20,158,94,190,274,46074,2,100,38,28,24,12,8,10,4,4,38,98,38,NA,170,28,8,8,1292,NA,170,10,114
2434,United States Of America,Tennessee,Knoxville,73,41,22,3,16,18,21,13,5,11,64,8,9,8256,6060,731,5246,3688,495,197,898,383,41,100,196,163,379,483,97481,NA,128,53,29,15,22,16,20,17,5,75,200,113,524,268,42,17,22,1818,1,157,28,424
2128,Argentina,Mendoza Province,Godoy Cruz,2,1,1,NA,1,2,2,NA,NA,NA,1,1,NA,316,240,17,276,41,7,15,29,23,8,NA,9,1,10,4,2830,NA,15,NA,4,6,NA,NA,4,2,1,3,13,7,3,3,2,1,NA,5,NA,11,NA,NA
2342,Japan,Hokkaido Prefecture,Kushiro,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2597,Chile,Tarapacá,Iquique,39,21,6,3,9,3,12,3,3,6,12,3,NA,3072,2055,240,1941,1746,213,60,726,237,21,45,120,69,186,180,32697,3,108,21,12,9,27,12,12,3,6,33,84,36,54,102,21,9,6,1665,NA,141,12,96
1326,Spain,Basque Country,Donostia,84,33,15,3,9,9,30,6,3,3,27,6,3,6090,3669,507,3405,2508,1308,135,1434,384,27,45,348,177,297,408,78474,6,138,51,30,33,18,6,9,3,6,69,111,51,441,168,30,9,12,1674,NA,210,15,321
1509,Colombia,Boyaca,Tunja,6,5,2,NA,2,NA,2,1,NA,NA,9,1,NA,374,282,58,273,170,41,16,266,73,3,12,51,28,78,46,11933,1,25,9,6,6,4,3,4,1,1,4,5,5,32,19,3,1,1,440,NA,21,1,18
595,Netherlands,Tilburg,Tilburg,21,10,6,1,4,2,7,2,3,1,8,3,1,1398,1033,189,785,567,142,37,533,202,15,17,116,42,NA,NA,35737,2,105,NA,5,NA,NA,6,NA,NA,1,NA,50,24,NA,65,8,3,NA,530,NA,35,9,116
1572,Hungary,Borsod-Abaúj-Zemplén,Miskolc,15,12,6,NA,6,3,NA,NA,NA,NA,9,3,NA,1839,1023,345,825,510,186,27,1071,225,12,NA,NA,NA,186,174,NA,NA,NA,21,NA,NA,NA,6,NA,NA,NA,NA,NA,24,NA,NA,9,NA,NA,NA,NA,NA,9,72
877,Ecuador,Loja,Loja,7,5,1,NA,1,1,2,1,NA,1,10,1,NA,525,353,42,377,288,27,24,443,182,6,6,67,43,103,72,31800,NA,21,10,2,11,2,3,5,2,2,7,14,12,35,33,7,3,1,1099,NA,32,5,36
1239,Turkey,Uşak,Uşak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,Italy,Calabria,Reggio Calabria,17,10,5,1,NA,1,NA,1,1,1,7,2,NA,571,418,NA,NA,NA,125,NA,NA,NA,NA,8,NA,54,61,NA,NA,1,42,15,NA,NA,NA,3,3,2,1,16,26,NA,NA,NA,NA,NA,4,NA,NA,50,6,NA
1569,France,Grand Est,Reims,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164,959,NA,621,515,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1813,Portugal,Lisbon,Amadora,40,23,12,1,8,4,16,3,4,1,21,6,1,5111,3432,406,3190,1744,254,96,1370,317,30,40,258,114,252,198,85555,3,119,34,7,16,6,6,4,5,3,34,121,32,148,168,23,7,3,768,NA,160,16,229
2096,Venezuela (Bolivarian Republic Of),Miranda,Santa Teresa Del Tuy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,Spain,Community Of Madrid,Fuenlabrada,48,27,9,3,9,6,27,6,3,3,18,6,NA,2697,2169,309,1761,1344,201,90,1131,210,15,33,213,111,276,282,71550,3,90,36,21,21,12,6,6,3,3,33,72,54,156,141,24,6,18,987,NA,168,15,159
44,Australia,Victoria,Geelong,14,7,4,NA,4,NA,5,2,1,3,13,2,1,1064,856,NA,746,590,179,39,NA,NA,NA,25,87,49,99,NA,23037,NA,NA,13,NA,NA,5,3,NA,NA,NA,NA,36,NA,NA,57,8,2,5,260,NA,41,NA,NA
1947,Serbia,Šumadija And Western Serbia,Kragujevac,8,3,2,NA,1,1,2,NA,NA,NA,5,1,NA,323,276,119,309,239,104,14,399,87,6,4,97,32,72,71,23287,1,22,6,4,4,4,3,3,1,1,3,14,5,17,17,3,1,1,516,NA,17,2,17
2475,Finland,Southwest Finland,Turku,44,36,20,4,8,12,16,8,4,8,56,12,4,5300,3396,324,3520,2656,180,64,1468,404,24,144,384,124,392,380,123704,4,252,104,32,40,16,16,16,4,8,144,172,132,356,404,36,16,24,1980,NA,208,36,296
1333,Ecuador,Tungurahua,Ambato,15,12,6,NA,3,3,9,3,3,3,39,6,NA,1326,900,132,981,759,96,51,1575,396,24,9,258,411,360,240,57003,NA,84,24,36,51,21,9,18,6,3,18,36,36,NA,63,15,6,3,1869,NA,105,15,78
1988,Portugal,Porto District,Vila Nova De Gaia,27,18,9,NA,9,6,18,6,3,3,15,6,3,3642,2646,465,2628,1710,225,96,1305,324,24,24,252,159,276,309,99129,6,132,84,21,36,18,12,NA,6,6,48,90,45,210,180,24,9,6,1695,NA,177,15,204
1736,Croatia,Split-Dalmatia,Split,78,30,20,4,12,4,37,4,4,7,39,8,3,4033,2507,514,2575,1841,438,100,1839,397,32,35,321,209,441,577,105275,4,174,63,28,43,14,13,12,4,8,36,166,53,158,308,39,8,11,3124,NA,219,20,188
1499,Norway,Sor-Trondelag,Trondheim,18,12,6,2,5,4,7,3,3,3,19,3,2,1680,1425,206,1235,895,103,45,565,182,9,29,134,52,107,132,35666,1,77,26,10,17,4,4,3,3,2,46,53,22,65,88,11,5,9,487,NA,42,12,33
1891,United States Of America,Rhode Island,Providence,74,46,20,NA,17,12,15,9,3,12,57,7,9,9046,7635,1179,8037,5967,732,212,576,279,24,100,156,184,345,345,67521,1,207,48,21,24,21,12,15,9,3,88,242,72,654,331,56,23,23,1149,NA,255,48,409
1062,Sri Lanka,Western Province,Moratuwa,2,NA,1,NA,1,NA,4,1,1,1,NA,NA,NA,NA,NA,NA,335,NA,NA,5,284,NA,3,NA,16,8,40,11,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,10,2,NA,16,6,NA,2,NA,NA,8,5,NA
813,Poland,Silesian Voivodeship,Bielsko-Biała,9,5,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,521,386,NA,447,NA,NA,NA,NA,NA,NA,4,NA,NA,66,78,NA,1,NA,9,NA,NA,NA,NA,NA,NA,NA,6,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,Romania,Bacau,Bacău,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
554,Bahrain,Capital Governorate,Manama,34,9,3,1,3,2,5,2,1,3,18,2,NA,1292,853,272,912,626,251,26,278,93,9,8,37,45,101,90,23815,NA,26,18,4,16,6,5,6,2,3,6,45,24,56,88,16,6,7,749,NA,85,7,40
1414,Turkey,Aksaray,Aksaray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,Germany,North Rhine-Westphalia,Hamm,NA,NA,4,1,3,NA,NA,2,2,1,9,2,2,NA,871,NA,737,617,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,71,NA,3,NA,NA,2,NA,NA,1,NA,33,NA,NA,NA,NA,3,4,NA,NA,30,6,NA
2630,Thailand,Phetchaburi,Phetchaburi,3,6,1,1,1,NA,13,2,1,1,18,1,1,1277,623,67,682,412,49,19,441,74,2,4,NA,NA,NA,NA,48984,NA,NA,NA,4,4,NA,2,NA,1,1,5,15,9,NA,30,4,2,2,NA,NA,47,2,28
1921,France,Normandy,Le Havre,19,9,NA,1,4,4,6,3,1,2,9,2,1,1267,975,237,726,529,161,33,594,376,9,12,105,52,107,122,NA,1,42,NA,4,NA,3,4,NA,NA,NA,NA,65,12,NA,64,11,NA,9,NA,NA,38,9,29
826,Nigeria,Adamawa,Yola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2270,Philippines,Bicol,Naga,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1506,Malaysia,Sarawak,Miri,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,6,NA,NA,NA,2,NA,NA,NA,48,NA,47
2766,Peru,Ayacucho,Ayacucho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1916,United Kingdom Of Great Britain And Northern Ireland,Norwich,Norwich,42,24,15,3,9,6,21,6,3,6,39,6,NA,4758,4179,615,3795,2856,408,93,1545,291,27,42,279,120,261,255,110106,6,267,42,24,36,15,6,12,6,6,54,120,60,522,249,39,12,18,1569,NA,153,51,327
2669,Switzerland,Basel City,Basel,132,80,60,8,32,20,52,16,12,12,60,12,12,13176,9596,1264,6888,4660,768,304,2584,748,88,152,516,304,596,972,133556,8,412,164,80,168,24,24,24,12,16,228,380,168,1164,716,84,28,32,2248,NA,564,40,720
677,Czech Republic,Plzeň,Pilsen,29,25,13,4,8,5,15,4,NA,NA,22,4,NA,2641,2380,825,2279,1762,574,57,1972,518,45,36,174,153,234,192,63831,4,85,40,18,12,9,9,9,7,5,38,75,60,133,125,18,8,4,1743,NA,122,17,69
1065,United States Of America,Tennessee,Chattanooga,17,11,4,1,4,3,7,3,1,2,14,2,1,2077,1482,198,1632,1096,99,45,312,111,9,14,37,39,79,99,23840,NA,46,19,5,NA,NA,3,4,2,1,19,43,28,157,70,11,4,4,NA,NA,47,8,120
177,Poland,Warmian-Masurian Voivodeship,Olsztyn,24,12,6,NA,6,3,NA,NA,NA,NA,NA,3,NA,1869,1551,399,NA,NA,NA,NA,1872,390,18,NA,246,108,210,258,62928,3,72,NA,NA,NA,NA,6,9,3,NA,NA,NA,33,NA,NA,NA,NA,NA,1728,NA,NA,NA,108
757,United States Of America,Mississippi,Jackson,45,24,9,NA,9,9,12,9,3,3,39,3,3,6291,4548,678,3375,2256,441,168,768,285,27,45,132,132,315,279,71538,NA,132,72,15,57,15,12,12,6,3,54,153,63,327,183,24,12,12,1284,NA,120,21,420
2595,United States Of America,Florida,Fort Lauderdale,46,24,14,2,10,10,16,6,4,18,48,4,6,7484,4930,516,4338,2856,242,104,540,264,36,42,106,130,216,254,54730,NA,138,38,26,72,16,8,12,10,4,52,138,70,724,220,30,14,12,1088,NA,118,20,274
1401,Spain,Valencian Community,Castellon De La Plana,17,12,3,1,2,2,6,1,1,NA,8,2,NA,1065,705,91,570,446,75,32,349,64,5,11,65,33,78,96,25961,1,33,12,3,4,5,2,2,1,2,15,35,18,53,51,8,3,3,790,NA,33,5,45
1590,United States Of America,California,Santa Rosa,17,10,5,1,5,7,14,3,1,3,21,2,3,1767,1373,214,1521,979,114,49,282,103,15,37,63,135,100,151,33002,1,34,31,NA,NA,NA,5,5,4,2,24,51,21,NA,87,11,4,5,NA,NA,62,NA,NA
2621,Australia,Queensland,Townsville,33,24,9,3,12,9,15,9,3,6,39,6,3,3525,3369,456,2586,1887,351,126,1122,483,51,45,159,111,315,252,60369,3,108,36,15,24,12,9,9,6,6,54,114,54,207,180,30,9,12,1440,NA,102,45,144
2413,France,Auvergne-Rhône-Alpes,Saint-Étienne,16,10,5,1,5,2,NA,NA,1,NA,10,2,1,824,NA,151,598,NA,88,31,NA,NA,NA,60,125,NA,NA,233,NA,1,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,46,9,2,4,NA,NA,NA,10,25
2084,Portugal,Braga,Braga,22,20,8,2,6,4,12,4,2,2,10,4,NA,2508,1890,404,2186,1502,310,70,606,376,12,18,200,86,176,200,78334,4,52,36,8,12,6,8,10,2,4,36,62,30,140,98,28,6,4,1210,NA,70,12,154
601,Indonesia,Central Java,Salatiga,3,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,474,184,40,184,122,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,Denmark,Region Syddanmark,Odense,75,39,18,6,15,15,21,9,6,3,42,9,3,4890,3762,1359,2961,2010,348,102,NA,NA,NA,84,327,78,372,414,128484,6,174,63,NA,NA,18,9,12,3,6,96,144,111,NA,240,33,15,15,2352,NA,111,24,NA
549,United States Of America,Arizona,Tempe,57,48,12,NA,12,9,15,9,3,12,51,6,3,5409,5043,753,4347,3417,471,174,1038,402,45,114,147,156,270,303,66309,3,204,81,27,69,21,6,12,9,3,63,141,78,240,249,39,18,21,1596,NA,156,27,285
827,Spain,Castile And León,Burgos,54,27,9,3,9,6,27,6,3,3,21,6,3,3234,2217,282,2190,1569,204,135,1827,522,36,45,321,162,318,408,105624,3,78,54,30,24,27,9,9,6,9,57,114,54,384,162,24,6,12,2490,NA,168,15,180
1475,United States Of America,Washington,Vancouver,57,30,9,NA,6,9,21,6,3,9,42,6,3,5856,4083,489,3732,2760,585,153,792,438,36,63,132,159,198,339,65547,3,198,72,21,NA,21,9,12,12,3,63,126,69,372,228,33,12,12,1296,NA,138,30,561
87,Canada,Ontario,Barrie,57,30,18,6,9,6,18,6,3,6,42,3,3,5925,4458,447,3246,2196,477,123,885,558,30,51,126,102,240,249,61140,3,192,63,21,48,24,9,9,3,6,48,153,54,180,171,27,9,15,1128,NA,84,30,195
1843,Netherlands,Nijmegen,Nijmegen,30,18,8,2,6,4,12,4,4,2,12,4,NA,3530,2188,424,2038,1434,250,74,978,410,20,30,228,94,200,328,55006,4,190,NA,6,NA,6,8,6,2,4,46,94,NA,NA,160,NA,NA,NA,1254,NA,60,16,126
1740,Colombia,Caquetá Department,Florencia,24,15,6,3,3,NA,6,3,NA,NA,51,3,NA,1551,603,120,543,351,129,45,756,738,18,36,69,66,165,126,29607,NA,207,24,6,12,9,9,12,3,3,15,21,21,NA,66,27,15,NA,738,NA,66,12,72
1448,Israel,Tel Aviv District,Bene Beraq,18,14,6,2,6,1,8,3,1,3,14,2,2,2858,1881,NA,1495,1196,NA,29,606,131,9,13,96,59,124,187,NA,1,NA,NA,NA,NA,NA,NA,8,1,4,24,NA,NA,NA,96,16,4,NA,NA,1,NA,NA,NA
1228,Romania,Arad County,Arad,15,12,6,NA,6,NA,9,NA,NA,NA,18,3,NA,1308,831,231,828,588,183,24,1230,297,30,9,150,96,195,225,55626,3,42,12,12,NA,15,15,9,3,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,9,51
180,Canada,Newfoundland And Labrador,St. John's,16,10,6,2,4,3,6,5,2,3,16,1,1,1474,939,228,1200,681,243,65,244,131,13,21,70,73,103,146,33791,1,49,16,11,10,7,5,5,3,2,25,71,26,113,118,10,4,5,449,NA,38,13,160
857,Chile,Valparaiso Region,Quilpué,11,7,2,1,2,1,8,1,1,1,9,2,NA,1052,841,63,841,684,47,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,1,NA,NA,4,7,4,NA,NA,1,NA,15,NA,NA,NA,NA,6,4,NA,NA,NA,42,NA,31
2378,Greece,Peloponnisos Dytiki Ellada Ke Ionio,Patras,43,26,18,4,16,4,19,4,1,4,41,8,NA,2273,1701,623,1614,1230,451,94,1585,324,7,9,379,159,362,360,22782,4,165,NA,3,7,NA,12,NA,5,6,33,105,68,185,201,24,9,9,2355,NA,NA,NA,151
2765,France,Provence-Alpes-Côte D'azur,Toulon,17,8,7,NA,3,3,5,NA,NA,NA,7,2,NA,1059,959,114,698,495,NA,32,NA,NA,NA,19,NA,28,79,105,29130,1,32,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA
1293,Italy,Sardinia,Cagliari,68,39,16,4,12,8,33,8,4,4,35,8,4,4989,3554,524,2564,2199,404,106,2261,681,20,39,364,173,446,615,115464,7,140,84,41,42,22,15,11,8,8,70,185,68,183,353,34,4,16,935,NA,206,24,403
1998,Chile,Atacama Region,Copiapó,7,4,1,1,3,NA,4,1,NA,1,6,1,NA,742,580,97,480,375,44,23,258,78,9,6,44,18,55,53,10504,1,32,NA,NA,NA,NA,4,3,1,2,5,33,9,15,51,7,2,3,NA,NA,49,3,20
1571,United States Of America,Missouri,Springfield,39,27,12,3,9,9,18,9,3,6,48,3,3,4149,2913,438,2616,1776,267,123,945,240,45,75,138,117,246,255,69618,NA,99,57,21,54,21,9,9,6,3,48,108,66,507,165,18,15,9,1596,NA,84,18,354
1537,Philippines,Ilocos Region,Dagupan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
